Job Id,Job Title,Company,location,Job Description,Experience,Qualifications,Salary Range,Work Type,skills,clean_description,extracted_skills,categories
1.1199E+15,Procurement Manager,Nestle India,Gaza,"Analyze procurement data, identify cost-saving opportunities, and support the procurement process.",4 to 13 Years,MBA,$59K-$101K,Full-Time,Procurement processes Vendor assessment Contract negotiation Purchase order management Spend analysis Market research Supplier relationship management Data analysis Problem-solving Attention to detail Communication skills Financial acumen,analyze procurement data identify cost saving opportunities and support the procurement process,,
2.90532E+15,Substance Abuse Counselor,Electrocomponents,Roseau,"A Family Counselor works with families to address interpersonal issues, improve communication, and resolve conflicts, fostering healthier family dynamics.",3 to 10 Years,B.Com,$63K-$114K,Intern,Family counseling Marriage and family therapy Conflict resolution skills,a family counselor works with families to address interpersonal issues improve communication and resolve conflicts fostering healthier family dynamics,,
1.07009E+15,Supply Chain Analyst,Community Health Systems,Castries,"A Logistics Analyst analyzes and optimizes logistics and supply chain operations, identifying cost-saving opportunities, improving transportation efficiency, and enhancing supply chain performance.",1 to 15 Years,MCA,$64K-$82K,Intern,Supply chain analysis Data analytics Inventory management Transportation planning Problem-solving,a logistics analyst analyzes and optimizes logistics and supply chain operations identifying cost saving opportunities improving transportation efficiency and enhancing supply chain performance,,
2.85346E+15,Data Engineer,Equitable Holdings,London,"A Data Architect designs and manages data infrastructure, ensuring data availability, security, and integrity while aligning data systems with business goals and requirements.",0 to 9 Years,B.Tech,$56K-$125K,Intern,Data architecture design Database management systems Data modeling,a data architect designs and manages data infrastructure ensuring data availability security and integrity while aligning data systems with business goals and requirements,,
1.85301E+15,Sales Manager,Bajaj Finserv,Kabul,"Oversee sales operations within a specific region, develop sales plans, and manage regional sales teams.",3 to 9 Years,MCA,$64K-$83K,Part-Time,Sales strategy development Territory management Sales team leadership,oversee sales operations within a specific region develop sales plans and manage regional sales teams,,
7.51362E+14,Supply Chain Analyst,PulteGroup,Ulaanbaatar,"A Logistics Analyst analyzes and optimizes logistics and supply chain operations, identifying cost-saving opportunities, improving transportation efficiency, and enhancing supply chain performance.",5 to 8 Years,BBA,$58K-$88K,Contract,Supply chain analysis Data analytics Inventory management Transportation planning Problem-solving,a logistics analyst analyzes and optimizes logistics and supply chain operations identifying cost saving opportunities improving transportation efficiency and enhancing supply chain performance,,
1.5413E+15,UX/UI Designer,Stockland Corporation,San Marino,"User Interface Designers focus on the visual and interactive aspects of digital interfaces. They design layouts, buttons, and other elements to ensure a cohesive and visually appealing user interface.",5 to 14 Years,BA,$56K-$128K,Part-Time,"UI design principles and best practices Graphic design tools (e.g., Adobe Photoshop, Illustrator) Typography and color theory Visual design and layout Responsive design",user interface designers focus on the visual and interactive aspects of digital interfaces they design layouts buttons and other elements to ensure a cohesive and visually appealing user interface,,
7.47039E+14,Software Tester,Group 1 Automotive,Ulaanbaatar,"A Quality Assurance Analyst tests software and products to ensure they meet quality standards. They identify defects, report issues, and work with development teams to resolve problems.",2 to 12 Years,BA,$65K-$88K,Contract,"Quality assurance processes Testing methodologies (e.g., manual, automated) Bug tracking and reporting Test case development Regression testing",a quality assurance analyst tests software and products to ensure they meet quality standards they identify defects report issues and work with development teams to resolve problems,,
3.07187E+15,Software Tester,Altria Group,Bratislava,"A Quality Assurance Analyst tests software and products to ensure they meet quality standards. They identify defects, report issues, and work with development teams to resolve problems.",1 to 9 Years,MCA,$64K-$82K,Contract,"Quality assurance processes Testing methodologies (e.g., manual, automated) Bug tracking and reporting Test case development Regression testing",a quality assurance analyst tests software and products to ensure they meet quality standards they identify defects report issues and work with development teams to resolve problems,,
1.42143E+15,Technical Writer,Reynolds American Inc.,Rabat,"Documentation Specialists create and manage documents, manuals, or technical materials. They ensure accuracy, consistency, and accessibility of documentation.",1 to 10 Years,B.Com,$60K-$113K,Full-Time,Document management Recordkeeping Attention to detail Data entry Organizational skills,documentation specialists create and manage documents manuals or technical materials they ensure accuracy consistency and accessibility of documentation,,
