Job Id,Job Title,Company,location,Job Description,Experience,Qualifications,Salary Range,Work Type,skills
2402500000000000.0,Electrical Designer,"Revlon, Inc.",Guatemala City,"Electrical Engineers design and develop electrical systems and devices. They work on projects such as power generation, electronics, and control systems for various industries.",5 to 11 Years,BCA,$55K-$128K,Full-Time,Electrical engineering Circuit design Electronics AutoCAD proficiency Problem-solving
2073780000000000.0,Nurse Practitioner,Ceconomy AG (Formerly Metro AG),Sri Jayawardenepura Kotte,"Acute Care Nurse Practitioners focus on managing acute and critical medical conditions, often working in hospitals or emergency care settings.",2 to 14 Years,PhD,$61K-$82K,Temporary,Acute care nursing Emergency medicine Critical care Diagnostic tests Treatment planning
2417810000000000.0,Litigation Attorney,Constellation Brands,Quito,"Trial Attorneys represent clients in legal proceedings. They prepare cases, conduct trials, and provide legal counsel to clients involved in civil or criminal litigation.",2 to 13 Years,B.Tech,$58K-$115K,Part-Time,Litigation Legal research Courtroom representation Case preparation Client counseling Legal writing
1576490000000000.0,Network Engineer,Interpublic Group,Moscow,"Network Security Engineers focus on protecting network systems from cyber threats. They implement security measures, monitor network traffic, and respond to security incidents to safeguard the organizations data.",2 to 9 Years,BBA,$60K-$113K,Contract,Network security protocols and technologies Firewalls and intrusion detection systems Vulnerability assessment and penetration testing Security policy development and enforcement Incident response and recovery
1639060000000000.0,Psychologist,Auto-Owners Insurance,Riga,"Research Psychologists conduct psychological research to advance the fields understanding. They design studies, collect data, and analyze results to inform scientific knowledge.",2 to 12 Years,MBA,$57K-$83K,Temporary,Research methodology Data analysis Psychological studies Writing research reports Critical thinking
3047890000000000.0,Art Teacher,ODP,Berlin,"An Art Education Coordinator plans and manages art education programs, curriculum development, and educational outreach to promote art appreciation and learning within communities.",2 to 12 Years,B.Tech,$64K-$103K,Part-Time,Art education curriculum Program development Teacher training Communication skills Artistic expertise
955022000000000.0,Human Resources Manager,Titan Company,Djibouti (city),"Talent Acquisition Managers oversee the recruitment and hiring process. They develop recruitment strategies, source candidates, conduct interviews, and collaborate with hiring managers to attract and hire qualified talent to meet the organizations staffing needs.",1 to 8 Years,MCA,$58K-$83K,Part-Time,Talent sourcing Interviewing Onboarding Recruitment strategies HR software
340716000000000.0,Teacher,Farmers Insurance Exchange,Paramaribo,"A Classroom Teacher educates students in a specific subject or grade level. They create lesson plans, deliver instruction, assess student progress, and foster a positive learning environment.",1 to 12 Years,B.Com,$61K-$106K,Contract,Teaching pedagogy Classroom management Curriculum development Student assessment Differentiated instruction
823741000000000.0,Inventory Analyst,Publix Super Markets,City of Port Louis,"Inventory Control Specialists manage and optimize inventory levels in a business. They track stock, monitor demand, and implement inventory control procedures to ensure efficient operations and minimize carrying costs.",1 to 15 Years,MCA,$55K-$126K,Contract,Inventory management Stock control Demand forecasting Inventory tracking systems Supply chain coordination Problem-solving skills
1081410000000000.0,Legal Counsel,Otis Worldwide,Bamako,"Corporate Attorneys provide legal counsel and representation to organizations. They handle legal matters, contracts, mergers, acquisitions, and ensure compliance with laws and regulations relevant to the business.",4 to 13 Years,M.Com,$58K-$121K,Contract,Corporate law and regulations Contract drafting and negotiation Legal research and analysis Risk management Excellent communication and negotiation skills
3038060000000000.0,Database Developer,US Foods Holding,Papeete,"SQL Database Developers design, implement, and maintain relational databases using SQL (Structured Query Language). They write queries, optimize database performance, and ensure data integrity and security.",4 to 14 Years,MCA,$58K-$81K,Part-Time,SQL (Structured Query Language) Database design Query optimization Data modeling Database maintenance Problem-solving skills
929231000000000.0,Procurement Specialist,Croda International,Brussels,"Procurement Managers oversee procurement processes, managing vendor relationships, negotiating contracts, and ensuring cost-effective purchasing of goods and services.",1 to 9 Years,B.Tech,$59K-$108K,Temporary,Procurement strategies Supplier management Negotiation Cost analysis Supply chain management
2213350000000000.0,Systems Analyst,Travelers,San Jose,"An IT Analyst assesses and analyzes IT systems, identifying areas for improvement, implementing technology solutions, and providing technical support to users and departments.",5 to 15 Years,B.Com,$63K-$85K,Intern,IT systems analysis Troubleshooting IT support and documentation
1156030000000000.0,Nurse Practitioner,Textron,Jakarta,"Acute Care Nurse Practitioners focus on managing acute and critical medical conditions, often working in hospitals or emergency care settings.",4 to 11 Years,M.Com,$55K-$118K,Intern,Acute care nursing Emergency medicine Critical care Diagnostic tests Treatment planning
2141340000000000.0,Account Executive,Ulta Beauty,Suva,A Key Account Executive manages strategic accounts for a company. They build strong client relationships and work to expand business opportunities within these key accounts.,0 to 14 Years,M.Com,$62K-$129K,Intern,Key account management Sales strategy development Negotiation and closing skills Relationship building Industry and market knowledge
1343790000000000.0,Copywriter,American Electric Power,Amman,"Creative Copywriters craft engaging and persuasive copy for marketing materials, advertisements, and content marketing campaigns. They use their writing skills to captivate audiences and convey brand messages effectively.",0 to 12 Years,MBA,$61K-$94K,Temporary,Creative writing Copywriting Advertising copy Content creation Brand storytelling Marketing campaigns Proofreading and editing
481691000000000.0,Procurement Specialist,UnitedHealth Group,Kigali,"Procurement Managers oversee procurement processes, managing vendor relationships, negotiating contracts, and ensuring cost-effective purchasing of goods and services.",0 to 13 Years,BCA,$64K-$113K,Intern,Procurement strategies Supplier management Negotiation Cost analysis Supply chain management
2310110000000000.0,Digital Marketing Specialist,Tencent Holdings,Juba,"SEO Specialists optimize websites for search engines to improve online visibility. They conduct keyword research, optimize content, and implement SEO strategies to increase organic traffic and rankings.",1 to 8 Years,MCA,$59K-$105K,Temporary,"Search engine algorithms and ranking factors Keyword research and analysis On-page and off-page SEO optimization SEO tools (e.g., Google Analytics, SEMrush) SEO content strategy"
18546400000000.0,UI Developer,Otis Worldwide,Manama,A Front-End Developer specializes in creating the user interface and user experience of websites or applications. They code and design elements that users interact with directly.,5 to 13 Years,M.Tech,$64K-$86K,Contract,"Front-end web development HTML, CSS, JavaScript Responsive design Web performance optimization Cross-browser compatibility"
